Datetime EST HB,Datetime EST HE,Datetime GMT HB,Date GMT,HB GMT,Mango Readable," MW
Online","Bid Amount
","PJM II
MW Out Unplanned",Mango Readable,Mango Readable,Mango Readable,Mango Readable,"PJM II
MW Out Planned",Comments,"PJM Accepted Availability
mwh_available","energy_losses
(MWh)","energy_cost
$","gross_revenue
[RMCP Revenue]
$","other_charge
$",potential_revenue,revenue_capture,Latest Update,"
hrly_dam_reg_mcp
[(RMCCP+RMPCP) x BF]
$","
Injections
MWh","Reprocess
Data From",RMCCP,RMPCP,Benefits Factor,Hrly Perf Score
5/19/2015 20:00:00,5/19/2015 21:00:00,5/20/2015 1:00:00,5/20/2015,1,PJMIIsched:0,0,0,0,,,,,,Maintenance,0,,,,,0,0.00%,,0,,,,,,
5/19/2015 21:00:00,5/19/2015 22:00:00,5/20/2015 2:00:00,5/20/2015,2,PJMIIsched:0,0,0,0,,,,,,Maintenance,0,,,,,0,0.00%,,0,,,,,,
5/19/2015 22:00:00,5/19/2015 23:00:00,5/20/2015 3:00:00,5/20/2015,3,PJMIIsched:0,0,0,0,,,,,,Maintenance,0,,,,,0,0.00%,,0,,,,,,
5/19/2015 23:00:00,5/20/2015 0:00:00,5/20/2015 4:00:00,5/20/2015,4,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 0:00:00,5/20/2015 1:00:00,5/20/2015 5:00:00,5/20/2015,5,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 1:00:00,5/20/2015 2:00:00,5/20/2015 6:00:00,5/20/2015,6,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 2:00:00,5/20/2015 3:00:00,5/20/2015 7:00:00,5/20/2015,7,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 3:00:00,5/20/2015 4:00:00,5/20/2015 8:00:00,5/20/2015,8,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 4:00:00,5/20/2015 5:00:00,5/20/2015 9:00:00,5/20/2015,9,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 5:00:00,5/20/2015 6:00:00,5/20/2015 10:00:00,5/20/2015,10,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 6:00:00,5/20/2015 7:00:00,5/20/2015 11:00:00,5/20/2015,11,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 7:00:00,5/20/2015 8:00:00,5/20/2015 12:00:00,5/20/2015,12,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 8:00:00,5/20/2015 9:00:00,5/20/2015 13:00:00,5/20/2015,13,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 9:00:00,5/20/2015 10:00:00,5/20/2015 14:00:00,5/20/2015,14,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 10:00:00,5/20/2015 11:00:00,5/20/2015 15:00:00,5/20/2015,15,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 11:00:00,5/20/2015 12:00:00,5/20/2015 16:00:00,5/20/2015,16,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 12:00:00,5/20/2015 13:00:00,5/20/2015 17:00:00,5/20/2015,17,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 13:00:00,5/20/2015 14:00:00,5/20/2015 18:00:00,5/20/2015,18,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 14:00:00,5/20/2015 15:00:00,5/20/2015 19:00:00,5/20/2015,19,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 15:00:00,5/20/2015 16:00:00,5/20/2015 20:00:00,5/20/2015,20,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 16:00:00,5/20/2015 17:00:00,5/20/2015 21:00:00,5/20/2015,21,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 17:00:00,5/20/2015 18:00:00,5/20/2015 22:00:00,5/20/2015,22,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 18:00:00,5/20/2015 19:00:00,5/20/2015 23:00:00,5/20/2015,23,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 19:00:00,5/20/2015 20:00:00,5/21/2015 0:00:00,5/21/2015,0,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 20:00:00,5/20/2015 21:00:00,5/21/2015 1:00:00,5/21/2015,1,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 21:00:00,5/20/2015 22:00:00,5/21/2015 2:00:00,5/21/2015,2,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 22:00:00,5/20/2015 23:00:00,5/21/2015 3:00:00,5/21/2015,3,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/20/2015 23:00:00,5/21/2015 0:00:00,5/21/2015 4:00:00,5/21/2015,4,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 0:00:00,5/21/2015 1:00:00,5/21/2015 5:00:00,5/21/2015,5,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 1:00:00,5/21/2015 2:00:00,5/21/2015 6:00:00,5/21/2015,6,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 2:00:00,5/21/2015 3:00:00,5/21/2015 7:00:00,5/21/2015,7,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 3:00:00,5/21/2015 4:00:00,5/21/2015 8:00:00,5/21/2015,8,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 4:00:00,5/21/2015 5:00:00,5/21/2015 9:00:00,5/21/2015,9,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 5:00:00,5/21/2015 6:00:00,5/21/2015 10:00:00,5/21/2015,10,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 6:00:00,5/21/2015 7:00:00,5/21/2015 11:00:00,5/21/2015,11,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 7:00:00,5/21/2015 8:00:00,5/21/2015 12:00:00,5/21/2015,12,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 8:00:00,5/21/2015 9:00:00,5/21/2015 13:00:00,5/21/2015,13,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 9:00:00,5/21/2015 10:00:00,5/21/2015 14:00:00,5/21/2015,14,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 10:00:00,5/21/2015 11:00:00,5/21/2015 15:00:00,5/21/2015,15,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 11:00:00,5/21/2015 12:00:00,5/21/2015 16:00:00,5/21/2015,16,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 12:00:00,5/21/2015 13:00:00,5/21/2015 17:00:00,5/21/2015,17,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 13:00:00,5/21/2015 14:00:00,5/21/2015 18:00:00,5/21/2015,18,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 14:00:00,5/21/2015 15:00:00,5/21/2015 19:00:00,5/21/2015,19,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 15:00:00,5/21/2015 16:00:00,5/21/2015 20:00:00,5/21/2015,20,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 16:00:00,5/21/2015 17:00:00,5/21/2015 21:00:00,5/21/2015,21,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 17:00:00,5/21/2015 18:00:00,5/21/2015 22:00:00,5/21/2015,22,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 18:00:00,5/21/2015 19:00:00,5/21/2015 23:00:00,5/21/2015,23,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 19:00:00,5/21/2015 20:00:00,5/22/2015 0:00:00,5/22/2015,0,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 20:00:00,5/21/2015 21:00:00,5/22/2015 1:00:00,5/22/2015,1,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 21:00:00,5/21/2015 22:00:00,5/22/2015 2:00:00,5/22/2015,2,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 22:00:00,5/21/2015 23:00:00,5/22/2015 3:00:00,5/22/2015,3,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/21/2015 23:00:00,5/22/2015 0:00:00,5/22/2015 4:00:00,5/22/2015,4,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/22/2015 0:00:00,5/22/2015 1:00:00,5/22/2015 5:00:00,5/22/2015,5,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/22/2015 1:00:00,5/22/2015 2:00:00,5/22/2015 6:00:00,5/22/2015,6,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/22/2015 2:00:00,5/22/2015 3:00:00,5/22/2015 7:00:00,5/22/2015,7,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/22/2015 3:00:00,5/22/2015 4:00:00,5/22/2015 8:00:00,5/22/2015,8,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/22/2015 4:00:00,5/22/2015 5:00:00,5/22/2015 9:00:00,5/22/2015,9,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/22/2015 5:00:00,5/22/2015 6:00:00,5/22/2015 10:00:00,5/22/2015,10,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/22/2015 6:00:00,5/22/2015 7:00:00,5/22/2015 11:00:00,5/22/2015,11,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/22/2015 7:00:00,5/22/2015 8:00:00,5/22/2015 12:00:00,5/22/2015,12,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/22/2015 8:00:00,5/22/2015 9:00:00,5/22/2015 13:00:00,5/22/2015,13,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/22/2015 9:00:00,5/22/2015 10:00:00,5/22/2015 14:00:00,5/22/2015,14,PJMIIsched:0,0,0,,,,,,0,balancing,0,,,,,0,0.00%,,0,,,,,,
5/22/2015 10:00:00,5/22/2015 11:00:00,5/22/2015 15:00:00,5/22/2015,15,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/22/2015 11:00:00,5/22/2015 12:00:00,5/22/2015 16:00:00,5/22/2015,16,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/22/2015 12:00:00,5/22/2015 13:00:00,5/22/2015 17:00:00,5/22/2015,17,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/22/2015 13:00:00,5/22/2015 14:00:00,5/22/2015 18:00:00,5/22/2015,18,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/22/2015 14:00:00,5/22/2015 15:00:00,5/22/2015 19:00:00,5/22/2015,19,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/22/2015 15:00:00,5/22/2015 16:00:00,5/22/2015 20:00:00,5/22/2015,20,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/22/2015 16:00:00,5/22/2015 17:00:00,5/22/2015 21:00:00,5/22/2015,21,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/22/2015 17:00:00,5/22/2015 18:00:00,5/22/2015 22:00:00,5/22/2015,22,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/22/2015 18:00:00,5/22/2015 19:00:00,5/22/2015 23:00:00,5/22/2015,23,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/22/2015 19:00:00,5/22/2015 20:00:00,5/23/2015 0:00:00,5/23/2015,0,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/22/2015 20:00:00,5/22/2015 21:00:00,5/23/2015 1:00:00,5/23/2015,1,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/22/2015 21:00:00,5/22/2015 22:00:00,5/23/2015 2:00:00,5/23/2015,2,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/22/2015 22:00:00,5/22/2015 23:00:00,5/23/2015 3:00:00,5/23/2015,3,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/22/2015 23:00:00,5/23/2015 0:00:00,5/23/2015 4:00:00,5/23/2015,4,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 0:00:00,5/23/2015 1:00:00,5/23/2015 5:00:00,5/23/2015,5,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 1:00:00,5/23/2015 2:00:00,5/23/2015 6:00:00,5/23/2015,6,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 2:00:00,5/23/2015 3:00:00,5/23/2015 7:00:00,5/23/2015,7,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 3:00:00,5/23/2015 4:00:00,5/23/2015 8:00:00,5/23/2015,8,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 4:00:00,5/23/2015 5:00:00,5/23/2015 9:00:00,5/23/2015,9,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 5:00:00,5/23/2015 6:00:00,5/23/2015 10:00:00,5/23/2015,10,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 6:00:00,5/23/2015 7:00:00,5/23/2015 11:00:00,5/23/2015,11,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 7:00:00,5/23/2015 8:00:00,5/23/2015 12:00:00,5/23/2015,12,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 8:00:00,5/23/2015 9:00:00,5/23/2015 13:00:00,5/23/2015,13,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 9:00:00,5/23/2015 10:00:00,5/23/2015 14:00:00,5/23/2015,14,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 10:00:00,5/23/2015 11:00:00,5/23/2015 15:00:00,5/23/2015,15,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 11:00:00,5/23/2015 12:00:00,5/23/2015 16:00:00,5/23/2015,16,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 12:00:00,5/23/2015 13:00:00,5/23/2015 17:00:00,5/23/2015,17,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 13:00:00,5/23/2015 14:00:00,5/23/2015 18:00:00,5/23/2015,18,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 14:00:00,5/23/2015 15:00:00,5/23/2015 19:00:00,5/23/2015,19,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 15:00:00,5/23/2015 16:00:00,5/23/2015 20:00:00,5/23/2015,20,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 16:00:00,5/23/2015 17:00:00,5/23/2015 21:00:00,5/23/2015,21,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 17:00:00,5/23/2015 18:00:00,5/23/2015 22:00:00,5/23/2015,22,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 18:00:00,5/23/2015 19:00:00,5/23/2015 23:00:00,5/23/2015,23,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 19:00:00,5/23/2015 20:00:00,5/24/2015 0:00:00,5/24/2015,0,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 20:00:00,5/23/2015 21:00:00,5/24/2015 1:00:00,5/24/2015,1,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 21:00:00,5/23/2015 22:00:00,5/24/2015 2:00:00,5/24/2015,2,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 22:00:00,5/23/2015 23:00:00,5/24/2015 3:00:00,5/24/2015,3,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/23/2015 23:00:00,5/24/2015 0:00:00,5/24/2015 4:00:00,5/24/2015,4,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 0:00:00,5/24/2015 1:00:00,5/24/2015 5:00:00,5/24/2015,5,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 1:00:00,5/24/2015 2:00:00,5/24/2015 6:00:00,5/24/2015,6,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 2:00:00,5/24/2015 3:00:00,5/24/2015 7:00:00,5/24/2015,7,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 3:00:00,5/24/2015 4:00:00,5/24/2015 8:00:00,5/24/2015,8,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 4:00:00,5/24/2015 5:00:00,5/24/2015 9:00:00,5/24/2015,9,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 5:00:00,5/24/2015 6:00:00,5/24/2015 10:00:00,5/24/2015,10,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 6:00:00,5/24/2015 7:00:00,5/24/2015 11:00:00,5/24/2015,11,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 7:00:00,5/24/2015 8:00:00,5/24/2015 12:00:00,5/24/2015,12,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 8:00:00,5/24/2015 9:00:00,5/24/2015 13:00:00,5/24/2015,13,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 9:00:00,5/24/2015 10:00:00,5/24/2015 14:00:00,5/24/2015,14,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 10:00:00,5/24/2015 11:00:00,5/24/2015 15:00:00,5/24/2015,15,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 11:00:00,5/24/2015 12:00:00,5/24/2015 16:00:00,5/24/2015,16,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 12:00:00,5/24/2015 13:00:00,5/24/2015 17:00:00,5/24/2015,17,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 13:00:00,5/24/2015 14:00:00,5/24/2015 18:00:00,5/24/2015,18,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 14:00:00,5/24/2015 15:00:00,5/24/2015 19:00:00,5/24/2015,19,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 15:00:00,5/24/2015 16:00:00,5/24/2015 20:00:00,5/24/2015,20,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 16:00:00,5/24/2015 17:00:00,5/24/2015 21:00:00,5/24/2015,21,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 17:00:00,5/24/2015 18:00:00,5/24/2015 22:00:00,5/24/2015,22,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 18:00:00,5/24/2015 19:00:00,5/24/2015 23:00:00,5/24/2015,23,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 19:00:00,5/24/2015 20:00:00,5/25/2015 0:00:00,5/25/2015,0,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 20:00:00,5/24/2015 21:00:00,5/25/2015 1:00:00,5/25/2015,1,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 21:00:00,5/24/2015 22:00:00,5/25/2015 2:00:00,5/25/2015,2,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 22:00:00,5/24/2015 23:00:00,5/25/2015 3:00:00,5/25/2015,3,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/24/2015 23:00:00,5/25/2015 0:00:00,5/25/2015 4:00:00,5/25/2015,4,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 0:00:00,5/25/2015 1:00:00,5/25/2015 5:00:00,5/25/2015,5,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 1:00:00,5/25/2015 2:00:00,5/25/2015 6:00:00,5/25/2015,6,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 2:00:00,5/25/2015 3:00:00,5/25/2015 7:00:00,5/25/2015,7,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 3:00:00,5/25/2015 4:00:00,5/25/2015 8:00:00,5/25/2015,8,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 4:00:00,5/25/2015 5:00:00,5/25/2015 9:00:00,5/25/2015,9,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 5:00:00,5/25/2015 6:00:00,5/25/2015 10:00:00,5/25/2015,10,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 6:00:00,5/25/2015 7:00:00,5/25/2015 11:00:00,5/25/2015,11,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 7:00:00,5/25/2015 8:00:00,5/25/2015 12:00:00,5/25/2015,12,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 8:00:00,5/25/2015 9:00:00,5/25/2015 13:00:00,5/25/2015,13,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 9:00:00,5/25/2015 10:00:00,5/25/2015 14:00:00,5/25/2015,14,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 10:00:00,5/25/2015 11:00:00,5/25/2015 15:00:00,5/25/2015,15,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 11:00:00,5/25/2015 12:00:00,5/25/2015 16:00:00,5/25/2015,16,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 12:00:00,5/25/2015 13:00:00,5/25/2015 17:00:00,5/25/2015,17,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 13:00:00,5/25/2015 14:00:00,5/25/2015 18:00:00,5/25/2015,18,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 14:00:00,5/25/2015 15:00:00,5/25/2015 19:00:00,5/25/2015,19,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 15:00:00,5/25/2015 16:00:00,5/25/2015 20:00:00,5/25/2015,20,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 16:00:00,5/25/2015 17:00:00,5/25/2015 21:00:00,5/25/2015,21,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 17:00:00,5/25/2015 18:00:00,5/25/2015 22:00:00,5/25/2015,22,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 18:00:00,5/25/2015 19:00:00,5/25/2015 23:00:00,5/25/2015,23,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 19:00:00,5/25/2015 20:00:00,5/26/2015 0:00:00,5/26/2015,0,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 20:00:00,5/25/2015 21:00:00,5/26/2015 1:00:00,5/26/2015,1,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
5/25/2015 21:00:00,5/25/2015 22:00:00,5/26/2015 2:00:00,5/26/2015,2,PJMIIsched:2000,2,2,,,,,,,,2,,,,,0,0.00%,,0,,,,,,
